"job_id","source","source_url","collection_date","source_job_id","date_posted","original_title","job_title","career_category","seniority_level","company","location","work_mode","employment_type","original_experience","experience_min","experience_max","original_salary","salary_min","salary_max","currency","is_synthetic","posting_year","posting_month","posting_quarter","posting_year_quarter","posting_year_month","is_entry_level","experience_band","salary_disclosed","salary_midpoint","salary_band_lkr","salary_band_usd","skill_count","skill_names_concat","has_prog_lang","has_cloud_devops","has_framework","has_database"
"SYN_00155","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2020-12-14","Cyber Security Specialist","Cyber Security Specialist","Cyber Security","Junior","Zone24x7","Galle","On-site","Full-time","1-3 years relevant experience",1,3,"Best in Industry",NA,NA,NA,TRUE,2020,12,"Q4","2020-Q4","2020-12",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"SIEM; Linux; Vulnerability Assessment; ISO27001",FALSE,FALSE,FALSE,FALSE
"SYN_00156","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-07-11","Site Reliability Engineer","Site Reliability Engineer","Cloud & DevOps","Mid","Virtusa Sri Lanka","Colombo","Hybrid","Full-time","Minimum 3+ years experience",3,6,"Best in Industry",NA,NA,NA,TRUE,2019,7,"Q3","2019-Q3","2019-07",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Kubernetes; Azure; AWS; CI/CD",FALSE,TRUE,FALSE,FALSE
"SYN_00157","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2020-07-29","Quality Assurance Analyst","Quality Assurance Analyst","QA & Test Automation","Mid","CodeGen International","Nawala","Hybrid","Full-time","Minimum 3+ years experience",3,6,"Negotiable",NA,NA,NA,TRUE,2020,7,"Q3","2020-Q3","2020-07",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Playwright; Manual Testing; Java; Cypress",TRUE,FALSE,FALSE,FALSE
"SYN_00158","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-07-09","Agile Project Manager","Agile Project Manager","Management & Business Analysis","Mid","Rootcode","Kandy","Remote","Full-time","Minimum 2+ years experience",2,5,"Attractive Remuneration",NA,NA,NA,TRUE,2021,7,"Q3","2021-Q3","2021-07",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"Project Management; JIRA; Agile; SQL; Business Analysis",FALSE,FALSE,FALSE,TRUE
"SYN_00159","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2024-06-04","DevOps / SRE","DevOps / SRE","Cloud & DevOps","Mid","Zone24x7","Colombo","On-site","Full-time","Minimum 3+ years experience",3,5,"Competitive Package",NA,NA,NA,TRUE,2024,6,"Q2","2024-Q2","2024-06",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"Docker; Azure; Terraform; Kubernetes; Linux",FALSE,TRUE,FALSE,FALSE
"SYN_00160","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-08-21","Principal / Lead Associate QA","Principal / Lead Associate QA","QA & Test Automation","Lead","Rootcode","Colombo","On-site","Full-time","7+ years leadership experience",7,NA,"Attractive Remuneration",NA,NA,NA,TRUE,2017,8,"Q3","2017-Q3","2017-08",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"Java; Selenium; Postman; Cypress; JMeter; Playwright",TRUE,FALSE,FALSE,FALSE
"SYN_00161","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-01-03","DevOps / SRE","DevOps / SRE","Cloud & DevOps","Mid","IFS Sri Lanka","Nawala","On-site","Full-time","Minimum 3+ years experience",3,5,"Market Competitive",NA,NA,NA,TRUE,2025,1,"Q1","2025-Q1","2025-01",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"AWS; Linux; Kubernetes; Docker; Azure; Terraform",FALSE,TRUE,FALSE,FALSE
"SYN_00162","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-06-21","Sr. Software Developer","Senior Software Developer","Software Engineering","Senior","Surge Global","Colombo","Remote","Full-time","6 to 10 years commercial experience",6,10,"Best in Industry",NA,NA,NA,TRUE,2016,6,"Q2","2016-Q2","2016-06",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"MySQL; Node.js; React; Python",TRUE,FALSE,TRUE,TRUE
"SYN_00163","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-07-20","Software Engineering Intern","Software Engineering Intern","Software Engineering","Intern","Virtusa Sri Lanka","Galle","On-site","Internship","0-1 year or Undergraduate",0,1,"Best in Industry",NA,NA,NA,TRUE,2021,7,"Q3","2021-Q3","2021-07",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"PostgreSQL; Node.js; MySQL; REST; Java",TRUE,FALSE,TRUE,TRUE
"SYN_00164","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-07-05","Management & Business Analysis Intern","Management & Business Analysis Intern","Management & Business Analysis","Intern","Virtusa Sri Lanka","Colombo","Hybrid","Internship","0-1 year or Undergraduate",0,1,"LKR 60,000 - 84,000",60000,84000,"LKR",TRUE,2025,7,"Q3","2025-Q3","2025-07",TRUE,"0-1 Years (Entry/Junior)",TRUE,72000,"< 150k LKR","Undisclosed / Non-USD",3,"Business Analysis; Agile; SQL",FALSE,FALSE,FALSE,TRUE
"SYN_00165","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-03-16","QA & Test Automation Intern - Trainee / Intern","QA & Test Automation Intern - Trainee / Intern","QA & Test Automation","Intern","Surge Global","Colombo","Remote","Internship","0-1 year or Undergraduate",0,1,"USD 200 - 260 (Pegged)",200,260,"USD",TRUE,2017,3,"Q1","2017-Q1","2017-03",TRUE,"0-1 Years (Entry/Junior)",TRUE,230,"Undisclosed / Non-LKR","< $1,000 USD",4,"Java; Postman; JMeter; Manual Testing",TRUE,FALSE,FALSE,FALSE
"SYN_00166","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-12-19","Principal / Lead UX/UI Specialist","Principal / Lead UX/UI Specialist","UI/UX & Product Design","Lead","CodeGen International","Nawala","Hybrid","Full-time","7+ years leadership experience",7,NA,"Market Competitive",NA,NA,NA,TRUE,2021,12,"Q4","2021-Q4","2021-12",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Prototyping; User Research; Design Tokens",FALSE,FALSE,FALSE,FALSE
"SYN_00167","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2026-07-01","Lead Quality Assurance Analyst","Lead Quality Assurance Analyst","QA & Test Automation","Lead","LSEG Sri Lanka","Colombo","Hybrid","Full-time","7+ years leadership experience",7,NA,"Attractive Remuneration",NA,NA,NA,TRUE,2026,7,"Q3","2026-Q3","2026-07",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Selenium; Postman; Manual Testing",FALSE,FALSE,FALSE,FALSE
"SYN_00168","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-09-26","Associate Software Engineer","Associate Software Engineer","Software Engineering","Mid","Tiqri Sri Lanka","Remote","Hybrid","Full-time","Minimum 2+ years experience",2,4,"Attractive Remuneration",NA,NA,NA,TRUE,2019,9,"Q3","2019-Q3","2019-09",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"PostgreSQL; Docker; C#; Java; React; Node.js",TRUE,TRUE,TRUE,TRUE
"SYN_00169","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-11-04","Platform Engineer","Platform Engineer","Cloud & DevOps","Junior","Creative Software","Colombo","Hybrid","Full-time","1-2 years relevant experience",1,2,"Best in Industry",NA,NA,NA,TRUE,2022,11,"Q4","2022-Q4","2022-11",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"Docker; Terraform; CI/CD; Kubernetes; Azure",FALSE,TRUE,FALSE,FALSE
"SYN_00170","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-06-20","Associate Software Engineer","Associate Software Engineer","Software Engineering","Junior","LSEG Sri Lanka","Colombo","Hybrid","Full-time","1-2 years relevant experience",1,2,"Attractive Remuneration",NA,NA,NA,TRUE,2022,6,"Q2","2022-Q2","2022-06",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"PostgreSQL; Python; Node.js; Java",TRUE,FALSE,TRUE,TRUE
"SYN_00171","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-10-29","Senior Software Engineer","Senior Software Engineer","Software Engineering","Senior","WSO2","Kandy","On-site","Full-time","5 to 9 years commercial experience",5,9,"Market Competitive",NA,NA,NA,TRUE,2018,10,"Q4","2018-Q4","2018-10",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"React; Spring Boot; Docker",FALSE,TRUE,TRUE,FALSE
"SYN_00172","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2023-07-10","Associate DevOps Engineer","Associate DevOps Engineer","Cloud & DevOps","Junior","IFS Sri Lanka","Nawala","Hybrid","Full-time","0-1 years relevant experience",0,1,"Best in Industry",NA,NA,NA,TRUE,2023,7,"Q3","2023-Q3","2023-07",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Linux; Terraform; CI/CD",FALSE,TRUE,FALSE,FALSE
"SYN_00173","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-01-15","Principal / Lead SE","Principal / Lead Software Engineer","Software Engineering","Lead","Creative Software","Remote","Hybrid","Full-time","8+ years leadership experience",8,NA,"Negotiable",NA,NA,NA,TRUE,2025,1,"Q1","2025-Q1","2025-01",FALSE,"8+ Years (Lead/Principal)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Spring Boot; TypeScript; React",TRUE,FALSE,TRUE,FALSE
"SYN_00174","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2020-04-19","Associate DevOps Engineer","Associate DevOps Engineer","Cloud & DevOps","Junior","Brandix IT","Remote","On-site","Full-time","1-2 years relevant experience",1,2,"Market Competitive",NA,NA,NA,TRUE,2020,4,"Q2","2020-Q2","2020-04",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"Docker; CI/CD; Kubernetes; Terraform; Azure; Linux",FALSE,TRUE,FALSE,FALSE
"SYN_00175","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2024-08-22","Lead QA Lead","Lead QA Lead","QA & Test Automation","Lead","Rootcode","Battaramulla","On-site","Full-time","7+ years leadership experience",7,NA,"Best in Industry",NA,NA,NA,TRUE,2024,8,"Q3","2024-Q3","2024-08",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Postman; Java; Manual Testing",TRUE,FALSE,FALSE,FALSE
"SYN_00176","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-04-05","Associate Machine Learning Engineer","Associate Machine Learning Engineer","Data & AI / ML","Junior","Tiqri Sri Lanka","Nawala","Hybrid","Full-time","1-3 years relevant experience",1,3,"Market Competitive",NA,NA,NA,TRUE,2017,4,"Q2","2017-Q2","2017-04",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Python; Power BI; Pandas; PyTorch",TRUE,FALSE,TRUE,FALSE
"SYN_00177","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-11-20","QA & Test Automation Intern","QA & Test Automation Intern","QA & Test Automation","Intern","LSEG Sri Lanka","Colombo","Hybrid","Internship","0-1 year or Undergraduate",0,1,"Best in Industry",NA,NA,NA,TRUE,2019,11,"Q4","2019-Q4","2019-11",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Playwright; Java; Manual Testing; Postman",TRUE,FALSE,FALSE,FALSE
"SYN_00178","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-09-15","IT Systems & Infrastructure Intern - Trainee / Intern","IT Systems & Infrastructure Intern - Trainee / Intern","IT Systems & Infrastructure","Intern","Sysco LABS Sri Lanka","Colombo","Hybrid","Internship","0-1 year or Undergraduate",0,1,"LKR 60,000 - 78,000",60000,78000,"LKR",TRUE,2017,9,"Q3","2017-Q3","2017-09",TRUE,"0-1 Years (Entry/Junior)",TRUE,69000,"< 150k LKR","Undisclosed / Non-USD",5,"Networking; Hardware Support; Active Directory; Cisco; Linux",FALSE,FALSE,FALSE,FALSE
"SYN_00179","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2024-06-22","Sr. Help Desk Support","Senior Help Desk Support","IT Systems & Infrastructure","Senior","hSenid Mobile Solutions","Remote","Hybrid","Full-time","5 to 7 years commercial experience",5,7,"Negotiable",NA,NA,NA,TRUE,2024,6,"Q2","2024-Q2","2024-06",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"Linux; Desktop Troubleshooting; CCNA; Windows Server; Networking",FALSE,FALSE,FALSE,FALSE
"SYN_00180","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-09-19","QA & Test Automation Intern - Trainee / Intern","QA & Test Automation Intern - Trainee / Intern","QA & Test Automation","Intern","Calcey Technologies","Colombo","Hybrid","Internship","0-1 year or Undergraduate",0,1,"Competitive Package",NA,NA,NA,TRUE,2022,9,"Q3","2022-Q3","2022-09",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Java; JIRA; Cypress",TRUE,FALSE,FALSE,FALSE
"SYN_00181","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2026-07-10","Software Engineering Intern","Software Engineering Intern","Software Engineering","Intern","Pearson Lanka","Kandy","Hybrid","Internship","0-1 year or Undergraduate",0,1,"Market Competitive",NA,NA,NA,TRUE,2026,7,"Q3","2026-Q3","2026-07",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Java; C#; MySQL; Docker",TRUE,TRUE,FALSE,TRUE
"SYN_00182","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-02-25","Quality Assurance Analyst","Quality Assurance Analyst","QA & Test Automation","Mid","99x","Galle","On-site","Full-time","Minimum 3+ years experience",3,5,"Competitive Package",NA,NA,NA,TRUE,2016,2,"Q1","2016-Q1","2016-02",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"Manual Testing; JMeter; Postman; Selenium; Playwright; Java",TRUE,FALSE,FALSE,FALSE
"SYN_00183","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-03-19","Associate QA","Associate QA","QA & Test Automation","Mid","Tiqri Sri Lanka","Galle","On-site","Full-time","Minimum 2+ years experience",2,5,"Competitive Package",NA,NA,NA,TRUE,2019,3,"Q1","2019-Q1","2019-03",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Manual Testing; Cypress; Selenium",FALSE,FALSE,FALSE,FALSE
"SYN_00184","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2024-12-29","Automation Test Engineer","Automation Test Engineer","QA & Test Automation","Junior","Sysco LABS Sri Lanka","Colombo","On-site","Full-time","1-3 years relevant experience",1,3,"Negotiable",NA,NA,NA,TRUE,2024,12,"Q4","2024-Q4","2024-12",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"JIRA; Java; Postman",TRUE,FALSE,FALSE,FALSE
"SYN_00185","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2024-01-04","Software Engineering Intern","Software Engineering Intern","Software Engineering","Intern","Sysco LABS Sri Lanka","Colombo","Hybrid","Internship","0-1 year or Undergraduate",0,1,"Attractive Remuneration",NA,NA,NA,TRUE,2024,1,"Q1","2024-Q1","2024-01",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Python; .NET; PostgreSQL",TRUE,FALSE,TRUE,TRUE
"SYN_00186","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-07-31","Sr. Product Design Lead","Senior Product Design Lead","UI/UX & Product Design","Senior","Virtusa Sri Lanka","Nawala","On-site","Full-time","6 to 10 years commercial experience",6,10,"Negotiable",NA,NA,NA,TRUE,2016,7,"Q3","2016-Q3","2016-07",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Design Systems; Interactive Prototypes; Wireframes; Figma",FALSE,FALSE,FALSE,FALSE
"SYN_00187","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-07-07","Full Stack Developer","Full Stack Developer","Software Engineering","Mid","Dialog Axiata","Nawala","On-site","Full-time","Minimum 2+ years experience",2,5,"Negotiable",NA,NA,NA,TRUE,2025,7,"Q3","2025-Q3","2025-07",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"PostgreSQL; Spring Boot; Docker; Node.js; TypeScript; Python",TRUE,TRUE,TRUE,TRUE
"SYN_00188","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2020-08-05","Senior Business Analyst","Senior Business Analyst","Management & Business Analysis","Mid","IFS Sri Lanka","Colombo","Hybrid","Full-time","Minimum 3+ years experience",3,6,"Best in Industry",NA,NA,NA,TRUE,2020,8,"Q3","2020-Q3","2020-08",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"JIRA; Agile; Requirements Analysis",FALSE,FALSE,FALSE,FALSE
"SYN_00189","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2022-06-20","Associate Business Analyst","Associate Business Analyst","Management & Business Analysis","Junior","WSO2","Battaramulla","Hybrid","Full-time","1-3 years relevant experience",1,3,"Negotiable",NA,NA,NA,TRUE,2022,6,"Q2","2022-Q2","2022-06",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"Sprint Planning; JIRA; Agile; Requirements Analysis; SQL",FALSE,FALSE,FALSE,TRUE
"SYN_00190","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2023-06-16","Associate Site Reliability Engineer","Associate Site Reliability Engineer","Cloud & DevOps","Junior","gapstars","Battaramulla","On-site","Full-time","1-3 years relevant experience",1,3,"Best in Industry",NA,NA,NA,TRUE,2023,6,"Q2","2023-Q2","2023-06",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Terraform; Linux; Docker; AWS",FALSE,TRUE,FALSE,FALSE
"SYN_00191","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-03-06","Associate DevOps Lead","Associate DevOps Lead","Cloud & DevOps","Junior","99x","Colombo","Hybrid","Full-time","1-3 years relevant experience",1,3,"LKR 160,000 - 232,000",160000,232000,"LKR",TRUE,2018,3,"Q1","2018-Q1","2018-03",TRUE,"0-1 Years (Entry/Junior)",TRUE,196000,"150k - 300k LKR","Undisclosed / Non-USD",3,"AWS; Docker; Linux",FALSE,TRUE,FALSE,FALSE
"SYN_00192","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2024-10-19","Tech Lead","Tech Lead","Software Engineering","Mid","Virtusa Sri Lanka","Kandy","On-site","Full-time","Minimum 3+ years experience",3,5,"Attractive Remuneration",NA,NA,NA,TRUE,2024,10,"Q4","2024-Q4","2024-10",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"Node.js; TypeScript; Java; Spring Boot; Docker; PostgreSQL",TRUE,TRUE,TRUE,TRUE
"SYN_00193","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-11-16","Sr. Product Design Lead","Senior Product Design Lead","UI/UX & Product Design","Senior","Pearson Lanka","Colombo","Remote","Full-time","5 to 8 years commercial experience",5,8,"Best in Industry",NA,NA,NA,TRUE,2021,11,"Q4","2021-Q4","2021-11",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"Interactive Prototypes; User Research; Design Systems; Wireframes; Figma",FALSE,FALSE,FALSE,FALSE
"SYN_00194","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2026-08-18","Senior Software Engineer","Senior Software Engineer","Software Engineering","Senior","CodeGen International","Battaramulla","On-site","Full-time","4 to 6 years commercial experience",4,6,"USD 2269 - 3404 (Pegged)",2269,3404,"USD",TRUE,2026,8,"Q3","2026-Q3","2026-08",FALSE,"2-4 Years (Mid-Level)",TRUE,2836.5,"Undisclosed / Non-LKR","$2,500+ USD",3,"Python; MySQL; C#",TRUE,FALSE,FALSE,TRUE
"SYN_00195","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-08-14","Frontend Developer","Frontend Developer","Software Engineering","Mid","Calcey Technologies","Colombo","Hybrid","Full-time","Minimum 3+ years experience",3,5,"USD 1125 - 1462 (Pegged)",1125,1462,"USD",TRUE,2017,8,"Q3","2017-Q3","2017-08",FALSE,"2-4 Years (Mid-Level)",TRUE,1293.5,"Undisclosed / Non-LKR","$1,000 - $1,800 USD",5,"React; Spring Boot; C#; REST; .NET",TRUE,FALSE,TRUE,FALSE
"SYN_00196","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-04-04","SSE","Senior Software Engineer","Software Engineering","Mid","LSEG Sri Lanka","Colombo","Hybrid","Full-time","Minimum 2+ years experience",2,4,"Competitive Package",NA,NA,NA,TRUE,2016,4,"Q2","2016-Q2","2016-04",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Spring Boot; Docker; C#; Java",TRUE,TRUE,TRUE,FALSE
"SYN_00197","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2021-07-29","Sr. Associate QA","Senior Associate QA","QA & Test Automation","Senior","Virtusa Sri Lanka","Colombo","Hybrid","Full-time","6 to 9 years commercial experience",6,9,"Competitive Package",NA,NA,NA,TRUE,2021,7,"Q3","2021-Q3","2021-07",FALSE,"5-7 Years (Senior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"Playwright; Cypress; Java; JIRA; Manual Testing; JMeter",TRUE,FALSE,FALSE,FALSE
"SYN_00198","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-02-25","Tech Lead","Tech Lead","Software Engineering","Mid","Surge Global","Galle","Hybrid","Full-time","Minimum 3+ years experience",3,5,"Attractive Remuneration",NA,NA,NA,TRUE,2018,2,"Q1","2018-Q1","2018-02",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"TypeScript; MySQL; Docker; Spring Boot",TRUE,TRUE,TRUE,TRUE
"SYN_00199","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2025-09-02","Tech Lead","Tech Lead","Software Engineering","Mid","Rootcode","Colombo","On-site","Full-time","Minimum 2+ years experience",2,5,"Competitive Package",NA,NA,NA,TRUE,2025,9,"Q3","2025-Q3","2025-09",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"PostgreSQL; Docker; .NET",FALSE,TRUE,TRUE,TRUE
"SYN_00200","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2017-10-23","Lead Software Engineer","Lead Software Engineer","Software Engineering","Lead","99x","Colombo","Hybrid","Full-time","8+ years leadership experience",8,NA,"Best in Industry",NA,NA,NA,TRUE,2017,10,"Q4","2017-Q4","2017-10",FALSE,"8+ Years (Lead/Principal)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Node.js; .NET; PostgreSQL",FALSE,FALSE,TRUE,TRUE
"SYN_00201","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-06-07","Associate Scrum Master","Associate Scrum Master","Management & Business Analysis","Junior","CodeGen International","Nawala","Hybrid","Full-time","0-2 years relevant experience",0,2,"Attractive Remuneration",NA,NA,NA,TRUE,2016,6,"Q2","2016-Q2","2016-06",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",5,"JIRA; SQL; Business Analysis; Agile; Project Management",FALSE,FALSE,FALSE,TRUE
"SYN_00202","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2019-02-08","Associate QA","Associate QA","QA & Test Automation","Mid","CodeGen International","Kandy","Remote","Full-time","Minimum 2+ years experience",2,4,"Competitive Package",NA,NA,NA,TRUE,2019,2,"Q1","2019-Q1","2019-02",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",6,"Manual Testing; Java; JIRA; Selenium; Playwright; JMeter",TRUE,FALSE,FALSE,FALSE
"SYN_00203","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2016-07-28","Associate Software Engineer","Associate Software Engineer","Software Engineering","Junior","Rootcode","Battaramulla","Hybrid","Full-time","1-2 years relevant experience",1,2,"Best in Industry",NA,NA,NA,TRUE,2016,7,"Q3","2016-Q3","2016-07",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"PostgreSQL; Node.js; TypeScript",TRUE,FALSE,TRUE,TRUE
"SYN_00204","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2020-11-15","Senior Software Engineer","Senior Software Engineer","Software Engineering","Mid","99x","Nawala","Hybrid","Full-time","Minimum 3+ years experience",3,5,"LKR 420,000 - 546,000",420000,546000,"LKR",TRUE,2020,11,"Q4","2020-Q4","2020-11",FALSE,"2-4 Years (Mid-Level)",TRUE,483000,"300k - 500k LKR","Undisclosed / Non-USD",5,"Node.js; MySQL; REST API; Java; PostgreSQL",TRUE,FALSE,TRUE,TRUE
"SYN_00205","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2020-12-19","Cloud & DevOps Intern","Cloud & DevOps Intern","Cloud & DevOps","Intern","Sampath Bank IT","Colombo","On-site","Internship","0-1 year or Undergraduate",0,1,"Attractive Remuneration",NA,NA,NA,TRUE,2020,12,"Q4","2020-Q4","2020-12",TRUE,"0-1 Years (Entry/Junior)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",3,"Docker; AWS; Terraform",FALSE,TRUE,FALSE,FALSE
"SYN_00206","Synthetic_Generator_v1",NA,"2026-08-26",NA,"2018-07-30","Senior Senior QA Engineer","Senior Senior QA Engineer","QA & Test Automation","Senior","hSenid Mobile Solutions","Galle","Remote","Full-time","4 to 7 years commercial experience",4,7,"Market Competitive",NA,NA,NA,TRUE,2018,7,"Q3","2018-Q3","2018-07",FALSE,"2-4 Years (Mid-Level)",FALSE,NA,"Undisclosed / Non-LKR","Undisclosed / Non-USD",4,"Cypress; Playwright; Java; Selenium",TRUE,FALSE,FALSE,FALSE
